FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
2,0.62,0.3854166666666667,0.40963855421686746,0.5949367088607594,0.02857142857142857,0.0,0,3,3,3,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0.8,-0.2857142857142857,0.02857142857142857,0.17142857142857143,-8
2,0.59,0.3541666666666667,0.39759036144578314,0.569620253164557,0.02857142857142857,0.0,0,3,3,3,3,1,3,0,3,1,1,0,0,0,0,0,0,0,0.7428571428571429,-0.3142857142857143,0.02857142857142857,0.17142857142857143,6
1,0.39,0.6041666666666666,0.6867469879518072,0.43037974683544306,0.02857142857142857,0.08571428571428572,0,3,1,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,-0.5142857142857142,0.6857142857142857,-0.05714285714285714,-0.14285714285714285,10
1,0.64,0.3229166666666667,0.30120481927710846,0.5316455696202531,0.08571428571428572,0.0,3,3,0,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1.1142857142857143,-0.3142857142857143,0.08571428571428572,0.34285714285714286,-11
2,0.58,0.3645833333333333,0.40963855421686746,0.759493670886076,0.08571428571428572,0.0,3,0,0,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0.6857142857142857,-0.7142857142857143,0.08571428571428572,0.11428571428571428,-14
2,0.53,0.4270833333333333,0.5783132530120482,0.7215189873417721,0.0,0.0,1,0,0,0,1,1,3,1,1,3,0,0,0,0,0,0,0,0,0.14285714285714285,-0.45714285714285713,0.0,-0.08571428571428572,-13
2,0.36,0.375,0.7469879518072289,0.5443037974683544,0.02857142857142857,0.02857142857142857,0,3,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,-0.7428571428571429,-0.2,0.0,-0.02857142857142857,-1
1,0.37,0.40625,0.5662650602409639,0.7215189873417721,0.0,0.02857142857142857,1,1,0,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,-0.2857142857142857,-0.5142857142857142,-0.02857142857142857,-0.05714285714285714,-5
2,0.36,0.2604166666666667,0.5060240963855421,0.8734177215189873,0.08333333333333333,0.0,3,1,3,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,-0.16666666666666666,-1.2222222222222223,0.08333333333333333,0.19444444444444445,3
0,0.32,0.625,0.5180722891566265,0.5443037974683544,0.027777777777777776,0.08333333333333333,0,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,-0.3055555555555556,0.4722222222222222,-0.05555555555555555,-0.19444444444444445,4
1,0.43,0.65625,0.37349397590361444,0.4177215189873418,0.027777777777777776,0.08333333333333333,0,3,3,1,3,3,0,3,3,3,0,0,0,0,1,0,0,0,0.3333333333333333,0.8333333333333334,-0.05555555555555555,-0.08333333333333333,-11
2,0.49,0.6875,0.4457831325301205,0.43037974683544306,0.08333333333333333,0.08333333333333333,3,0,3,1,3,3,0,3,3,3,0,0,0,0,1,0,0,0,0.3333333333333333,0.8888888888888888,0.0,-0.08333333333333333,7
2,0.34,0.6145833333333334,0.5903614457831325,0.6075949367088608,0.0,0.0,1,1,3,0,3,1,0,3,3,3,0,0,0,0,1,0,0,0,-0.4166666666666667,0.3055555555555556,0.0,-0.08333333333333333,10
1,0.55,0.6770833333333334,0.5783132530120482,0.3291139240506329,0.027777777777777776,0.027777777777777776,0,3,1,1,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0.19444444444444445,1.0833333333333333,0.0,-0.1111111111111111,-3
1,0.25,0.3958333333333333,0.8313253012048193,0.810126582278481,0.0,0.027777777777777776,1,1,1,1,1,0,0,3,1,1,0,0,1,1,0,0,0,0,-1.2222222222222223,-0.7222222222222222,-0.027777777777777776,-0.1388888888888889,5
1,0.42,0.3333333333333333,0.7349397590361446,0.5443037974683544,0.0,0.027777777777777776,1,1,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.5277777777777778,-0.3055555555555556,-0.027777777777777776,0.027777777777777776,1
2,0.36,0.3854166666666667,0.5421686746987951,0.6455696202531646,0.0,0.0,1,0,0,3,0,1,1,1,0,3,0,0,0,0,0,0,0,0,-0.25,-0.3888888888888889,0.0,0.05555555555555555,2
2,0.63,0.5729166666666666,0.39759036144578314,0.620253164556962,0.08333333333333333,0.08333333333333333,3,0,3,3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,0.16666666666666666,0.0,0.19444444444444445,13
0,0.35,0.4583333333333333,0.7469879518072289,0.3924050632911392,0.0,0.08108108108108109,1,1,1,1,3,3,0,3,3,1,0,0,0,0,0,0,0,0,-0.7297297297297297,0.35135135135135137,-0.08108108108108109,-0.1891891891891892,11
2,0.43,0.59375,0.7228915662650602,0.6455696202531646,0.08108108108108109,0.0,3,0,0,3,1,1,0,3,1,1,0,0,0,0,0,0,0,0,-0.4594594594594595,0.16216216216216217,0.08108108108108109,0.10810810810810811,11
0,0.61,0.3854166666666667,0.5662650602409639,0.6329113924050633,0.0,0.08108108108108109,1,3,3,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0.3783783783783784,-0.35135135135135137,-0.08108108108108109,0.02702702702702703,1
2,0.61,0.375,0.5783132530120482,0.5569620253164557,0.08108108108108109,0.0,3,1,0,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0.35135135135135137,-0.21621621621621623,0.08108108108108109,0.08108108108108109,-16
1,0.68,0.6145833333333334,0.4578313253012048,0.43037974683544306,0.0,0.08108108108108109,1,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0.8108108108108109,0.6756756756756757,-0.08108108108108109,0.02702702702702703,-3
0,0.67,0.5520833333333334,0.3373493975903614,0.4936708860759494,0.02702702702702703,0.08108108108108109,0,0,3,3,0,3,3,0,3,1,0,0,0,0,0,0,0,0,1.054054054054054,0.3783783783783784,-0.05405405405405406,-0.02702702702702703,-2
2,0.61,0.4583333333333333,0.5662650602409639,0.3924050632911392,0.0,0.08108108108108109,1,3,3,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0.3783783783783784,0.35135135135135137,-0.08108108108108109,-0.05405405405405406,6
1,0.61,0.59375,0.5783132530120482,0.6455696202531646,0.08108108108108109,0.0,3,1,0,3,3,1,0,3,1,1,0,0,0,0,0,0,0,0,0.35135135135135137,0.16216216216216217,0.08108108108108109,0.16216216216216217,-1
2,0.35,0.375,0.7469879518072289,0.5569620253164557,0.0,0.0,1,1,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,-0.7297297297297297,-0.21621621621621623,0.0,-0.10810810810810811,0
2,0.43,0.5833333333333334,0.7228915662650602,0.6582278481012658,0.08108108108108109,0.0,3,0,0,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,-0.4594594594594595,0.10810810810810811,0.08108108108108109,0.08108108108108109,9
2,0.61,0.28125,0.43373493975903615,0.9113924050632911,0.02631578947368421,0.02631578947368421,0,3,0,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.6578947368421053,-1.1842105263157894,0.0,0.21052631578947367,-11
1,0.58,0.6979166666666666,0.6265060240963856,0.4430379746835443,0.02631578947368421,0.07894736842105263,0,1,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,0.15789473684210525,0.8421052631578947,-0.05263157894736842,-0.15789473684210525,-15
2,0.56,0.40625,0.6626506024096386,0.810126582278481,0.0,0.07894736842105263,1,1,3,1,0,3,1,1,1,1,0,0,0,0,0,0,1,0,0.02631578947368421,-0.6578947368421053,-0.07894736842105263,0.02631578947368421,-13
2,0.39,0.7083333333333334,0.7710843373493976,0.379746835443038,0.02631578947368421,0.0,0,3,0,0,3,1,0,0,3,3,0,0,0,0,0,0,0,0,-0.6578947368421053,1.0,0.02631578947368421,0.02631578947368421,4
2,0.55,0.3958333333333333,0.4819277108433735,0.5949367088607594,0.07894736842105263,0.07894736842105263,3,3,3,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.39473684210526316,-0.23684210526315788,0.0,0.21052631578947367,-3
2,0.39,0.6666666666666666,0.6506024096385542,0.620253164556962,0.0,0.07894736842105263,1,0,1,1,1,3,1,3,3,0,0,0,1,0,0,0,0,0,-0.39473684210526316,0.39473684210526316,-0.07894736842105263,-0.23684210526315788,-4
1,0.41,0.7291666666666666,0.6144578313253012,0.5063291139240507,0.07894736842105263,0.02631578947368421,3,3,1,1,3,0,1,3,0,3,0,0,0,0,0,0,0,0,-0.2631578947368421,0.7894736842105263,0.05263157894736842,0.02631578947368421,11
1,0.38,0.4791666666666667,0.5783132530120482,0.759493670886076,0.0,0.07894736842105263,1,1,3,1,3,3,3,0,0,3,0,0,0,0,0,0,0,0,-0.2631578947368421,-0.3684210526315789,-0.07894736842105263,-0.13157894736842105,4
1,0.33,0.6458333333333334,0.5662650602409639,0.620253164556962,0.02631578947368421,0.02631578947368421,0,1,0,1,1,0,3,1,0,3,0,0,0,0,0,0,0,0,-0.3684210526315789,0.34210526315789475,0.0,-0.15789473684210525,15
2,0.46,0.4583333333333333,0.40963855421686746,0.810126582278481,0.0,0.02631578947368421,1,3,0,3,3,0,1,1,1,3,0,0,0,0,0,0,0,0,0.3157894736842105,-0.5263157894736842,-0.02631578947368421,0.15789473684210525,-11
2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14
1,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12
0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-8
0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2
0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2
1,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-9
0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5
2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-7
0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14
0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15
1,0.01,0.0,0.0,0.02531645569620253,1.5,0.0,3,2,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0.5,-1.0,1.5,1.5,-1
2,0.03,0.020833333333333332,0.012048192771084338,0.02531645569620253,1.5,0.5,3,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,-15
0,0.01,0.0,0.024096385542168676,0.012658227848101266,0.0,0.0,1,2,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,-0.5,-0.5,0.0,0.0,8
1,0.02,0.020833333333333332,0.024096385542168676,0.012658227848101266,0.5,1.5,0,2,2,2,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.5,-1.0,-1.0,2
1,0.01,0.020833333333333332,0.024096385542168676,0.02531645569620253,0.0,0.5,1,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,-0.5,0.0,-0.5,-0.5,6
2,0.02,0.010416666666666666,0.012048192771084338,0.0379746835443038,1.5,0.0,3,2,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0.5,-1.0,1.5,1.5,-9
1,0.01,0.0,0.0,0.012658227848101266,1.5,0.0,3,2,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0.5,-0.5,1.5,1.5,5
1,0.02,0.010416666666666666,0.024096385542168676,0.02531645569620253,0.5,0.0,0,2,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0.0,-0.5,0.5,0.5,16
2,0.01,0.0,0.0,0.012658227848101266,1.5,0.0,3,2,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0.5,-0.5,1.5,1.5,-15
2,0.02,0.020833333333333332,0.0,0.012658227848101266,1.5,1.5,3,2,2,2,2,3,2,2,2,2,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.0,-5
1,0.01,0.020833333333333332,0.04819277108433735,0.0379746835443038,0.0,0.3333333333333333,1,1,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,-1.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,17
0,0.04,0.052083333333333336,0.04819277108433735,0.012658227848101266,0.6666666666666666,2.0,0,0,2,2,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0.0,1.3333333333333333,-1.3333333333333333,-1.3333333333333333,3
0,0.05,0.010416666666666666,0.012048192771084338,0.02531645569620253,2.0,0.3333333333333333,3,3,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,1.3333333333333333,-0.3333333333333333,1.6666666666666667,1.6666666666666667,-11
1,0.0,0.020833333333333332,0.024096385542168676,0.06329113924050633,0.3333333333333333,0.0,0,1,2,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,-0.6666666666666666,-1.0,0.3333333333333333,0.3333333333333333,-2
2,0.0,0.03125,0.060240963855421686,0.0379746835443038,0.0,0.6666666666666666,1,1,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,-1.6666666666666667,0.0,-0.6666666666666666,-0.6666666666666666,3
2,0.03,0.020833333333333332,0.012048192771084338,0.02531645569620253,2.0,0.6666666666666666,3,3,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,1
0,0.03,0.010416666666666666,0.024096385542168676,0.02531645569620253,1.0,0.3333333333333333,3,1,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-4
2,0.01,0.020833333333333332,0.0,0.012658227848101266,1.3333333333333333,1.3333333333333333,0,3,2,2,2,0,3,2,2,2,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,-3
1,0.02,0.041666666666666664,0.04819277108433735,0.0379746835443038,0.3333333333333333,1.3333333333333333,1,0,2,2,2,0,3,2,2,2,0,0,0,0,0,0,0,0,-0.6666666666666666,0.3333333333333333,-1.0,-1.0,14
0,0.05,0.03125,0.0,0.05063291139240506,2.0,1.0,3,3,2,2,2,1,3,2,2,2,0,0,0,0,0,0,0,0,1.6666666666666667,-0.3333333333333333,1.0,1.0,-2
1,0.05,0.052083333333333336,0.04819277108433735,0.02531645569620253,1.25,1.5,0,0,3,2,2,1,3,3,2,2,0,0,0,0,0,0,0,0,0.25,0.75,-0.25,-0.25,2
2,0.11,0.0625,0.04819277108433735,0.012658227848101266,2.25,2.25,3,3,3,2,2,3,3,3,2,2,0,0,0,0,0,0,0,0,1.75,1.25,0.0,0.0,-6
1,0.05,0.010416666666666666,0.0963855421686747,0.05063291139240506,0.25,0.25,0,1,1,2,2,0,1,1,2,2,0,0,0,0,0,0,0,0,-0.75,-0.75,0.0,0.0,0
0,0.06,0.03125,0.04819277108433735,0.012658227848101266,1.5,1.75,3,1,3,2,2,3,0,3,2,2,0,0,0,0,0,0,0,0,0.5,0.5,-0.25,-0.25,-8
2,0.04,0.03125,0.03614457831325301,0.06329113924050633,1.0,0.5,3,0,1,2,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0.25,-0.5,0.5,0.5,-2
0,0.02,0.03125,0.024096385542168676,0.06329113924050633,1.0,0.5,3,0,1,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0.0,-0.5,0.5,0.5,-5
1,0.03,0.052083333333333336,0.04819277108433735,0.0379746835443038,0.5,1.5,1,0,0,2,2,1,3,3,2,2,0,0,0,0,0,0,0,0,-0.25,0.5,-1.0,-1.0,12
0,0.02,0.07291666666666667,0.060240963855421686,0.12658227848101267,0.5,0.5,1,0,0,2,2,1,0,0,2,2,0,0,0,0,0,0,0,0,-0.75,-0.75,0.0,0.0,2
2,0.02,0.010416666666666666,0.03614457831325301,0.06329113924050633,0.5,0.75,0,0,1,2,2,3,1,1,2,2,0,0,0,0,0,0,0,0,-0.25,-1.0,-0.25,-0.25,-19
1,0.03,0.041666666666666664,0.03614457831325301,0.06329113924050633,1.0,0.75,1,0,3,2,2,1,3,1,2,2,0,0,0,0,0,0,0,0,0.0,-0.25,0.25,0.25,8
0,0.04,0.07291666666666667,0.012048192771084338,0.0759493670886076,2.0,1.2,3,3,0,3,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0.6,0.2,0.8,0.8,11
1,0.01,0.052083333333333336,0.04819277108433735,0.0759493670886076,0.4,0.6,0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,-0.6,-0.2,-0.2,-0.2,1
1,0.03,0.052083333333333336,0.10843373493975904,0.06329113924050633,0.4,1.0,1,0,0,1,2,0,1,0,3,2,0,0,0,0,0,0,0,0,-1.2,0.0,-0.6,-0.6,-2
1,0.01,0.020833333333333332,0.10843373493975904,0.0379746835443038,0.6,0.8,1,3,1,1,2,1,3,0,1,2,0,0,0,0,0,0,0,0,-1.6,-0.2,-0.2,-0.2,7
0,0.08,0.08333333333333333,0.060240963855421686,0.0379746835443038,1.8,1.4,1,3,3,3,2,3,3,0,1,2,0,0,0,0,0,0,0,0,0.6,1.0,0.4,0.4,-5
2,0.06,0.0625,0.08433734939759036,0.06329113924050633,0.8,1.2,0,1,3,1,2,1,3,1,3,2,0,0,0,0,0,0,0,0,-0.2,0.2,-0.4,-0.4,3
0,0.09,0.052083333333333336,0.12048192771084337,0.10126582278481013,1.0,0.4,3,1,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,-0.2,-0.6,0.6,0.6,-12
2,0.04,0.0625,0.060240963855421686,0.0379746835443038,1.0,1.0,3,0,1,0,2,3,0,0,1,2,0,0,0,0,0,0,0,0,-0.2,0.6,0.0,0.0,17
1,0.07,0.15625,0.04819277108433735,0.0759493670886076,1.4,2.4,0,1,3,3,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0.6,1.8,-1.0,-1.0,-1
0,0.07,0.020833333333333332,0.060240963855421686,0.08860759493670886,1.4,0.4,0,1,3,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0.4,-1.0,1.0,1.0,-3
1,0.1,0.07291666666666667,0.07228915662650602,0.0759493670886076,1.5,1.1666666666666667,3,0,0,0,3,1,0,1,3,3,0,0,0,0,0,0,0,0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,-1
2,0.16,0.041666666666666664,0.08433734939759036,0.05063291139240506,2.1666666666666665,1.6666666666666667,0,3,3,3,3,1,3,3,0,3,1,0,0,0,0,0,0,0,1.5,0.0,0.5,0.5,-12
2,0.08,0.09375,0.12048192771084337,0.10126582278481013,0.8333333333333334,1.3333333333333333,3,0,0,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,-0.3333333333333333,0.16666666666666666,-0.5,-0.5,0
0,0.07,0.08333333333333333,0.08433734939759036,0.06329113924050633,1.0,1.3333333333333333,0,0,1,0,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0.0,0.5,-0.3333333333333333,-0.3333333333333333,16
1,0.07,0.11458333333333333,0.0963855421686747,0.16455696202531644,1.0,0.8333333333333334,1,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.3333333333333333,0.16666666666666666,0.16666666666666666,1
2,0.09,0.09375,0.0963855421686747,0.10126582278481013,0.8333333333333334,1.1666666666666667,1,3,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,-0.3333333333333333,-0.3333333333333333,-9
2,0.09,0.03125,0.03614457831325301,0.13924050632911392,1.6666666666666667,0.6666666666666666,3,3,3,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,1.0,-1.3333333333333333,1.0,1.0,-6
1,0.05,0.08333333333333333,0.07228915662650602,0.0759493670886076,0.6666666666666666,1.5,0,0,1,0,0,1,1,3,3,3,0,0,0,0,1,0,0,0,-0.16666666666666666,0.3333333333333333,-0.8333333333333334,-0.8333333333333334,8
2,0.03,0.010416666666666666,0.08433734939759036,0.05063291139240506,0.8333333333333334,0.5,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.5,0.3333333333333333,0.3333333333333333,-10
2,0.04,0.052083333333333336,0.060240963855421686,0.13924050632911392,0.8333333333333334,0.5,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.16666666666666666,-1.0,0.3333333333333333,0.3333333333333333,-3
0,0.04,0.125,0.08433734939759036,0.08860759493670886,1.4285714285714286,1.5714285714285714,1,1,3,3,0,3,0,0,1,3,0,0,0,0,0,0,0,0,-0.42857142857142855,0.7142857142857143,-0.14285714285714285,-0.14285714285714285,13
2,0.09,0.10416666666666667,0.13253012048192772,0.12658227848101267,0.8571428571428571,1.1428571428571428,1,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,-0.2857142857142857,0.0,-0.2857142857142857,-0.7142857142857143,0
1,0.09,0.010416666666666666,0.12048192771084337,0.10126582278481013,1.1428571428571428,0.42857142857142855,1,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.14285714285714285,-1.0,0.7142857142857143,0.5714285714285714,0
2,0.08,0.07291666666666667,0.10843373493975904,0.08860759493670886,1.0,1.1428571428571428,0,1,1,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0,-0.14285714285714285,0.0,-0.14285714285714285,-0.42857142857142855,-1
2,0.05,0.052083333333333336,0.07228915662650602,0.06329113924050633,0.7142857142857143,1.1428571428571428,0,0,0,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,-0.14285714285714285,0.0,-0.42857142857142855,-0.5714285714285714,4
1,0.08,0.052083333333333336,0.07228915662650602,0.1518987341772152,1.4285714285714286,0.42857142857142855,0,1,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,-1.0,1.0,0.5714285714285714,-7
2,0.19,0.11458333333333333,0.08433734939759036,0.08860759493670886,2.2857142857142856,1.4285714285714286,3,0,3,3,3,0,3,0,0,0,1,0,0,0,0,0,0,0,1.7142857142857142,0.5714285714285714,0.8571428571428571,0.8571428571428571,-1
2,0.11,0.125,0.10843373493975904,0.17721518987341772,1.1428571428571428,0.8571428571428571,3,1,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0.2857142857142857,-0.2857142857142857,0.2857142857142857,0.42857142857142855,-5
2,0.08,0.11458333333333333,0.08433734939759036,0.05063291139240506,1.1428571428571428,1.8571428571428572,0,1,0,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0.14285714285714285,1.0,-0.7142857142857143,-1.1428571428571428,-9
2,0.1,0.041666666666666664,0.12048192771084337,0.16455696202531644,1.0,0.5714285714285714,1,3,0,1,3,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,-1.2857142857142858,0.42857142857142855,0.42857142857142855,-10
1,0.11,0.11458333333333333,0.10843373493975904,0.13924050632911392,1.25,1.125,1,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0.25,0.0,0.125,0.125,-14
0,0.03,0.125,0.12048192771084337,0.12658227848101267,0.5,1.25,0,1,0,0,0,3,1,3,0,1,0,0,0,0,0,0,0,0,-0.875,0.25,-0.75,-0.375,8
0,0.1,0.21875,0.14457831325301204,0.08860759493670886,1.0,2.375,1,3,3,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,-0.25,1.75,-1.375,-0.625,15
2,0.13,0.041666666666666664,0.1927710843373494,0.11392405063291139,0.75,1.25,1,0,1,3,1,1,1,1,3,3,0,0,0,0,0,0,0,0,-0.375,-0.625,-0.5,-0.25,-9
2,0.14,0.09375,0.08433734939759036,0.08860759493670886,1.75,1.375,3,3,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0.875,0.25,0.375,0.375,-3
2,0.07,0.11458333333333333,0.1686746987951807,0.1518987341772152,0.5,1.125,0,1,0,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,-0.875,-0.125,-0.625,-0.625,-2
2,0.11,0.08333333333333333,0.060240963855421686,0.08860759493670886,1.625,1.0,1,3,3,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0.75,0.125,0.625,0.75,-3
0,0.04,0.10416666666666667,0.18072289156626506,0.12658227848101267,0.5,1.25,1,1,0,1,3,3,0,1,1,3,0,0,0,0,0,0,0,0,-1.375,0.0,-0.75,-0.375,13
2,0.06,0.10416666666666667,0.0963855421686747,0.10126582278481013,1.0,1.375,1,3,0,1,3,0,0,1,1,3,0,0,0,0,0,0,0,0,-0.25,0.25,-0.375,0.25,4
1,0.08,0.13541666666666666,0.10843373493975904,0.12658227848101267,1.0,1.375,1,3,3,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,-0.125,0.375,-0.375,-0.5,7
1,0.13,0.13541666666666666,0.14457831325301204,0.16455696202531644,1.4444444444444444,1.1111111111111112,3,3,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,-11
2,0.19,0.08333333333333333,0.060240963855421686,0.11392405063291139,1.7777777777777777,1.2222222222222223,3,1,3,3,3,3,1,3,0,1,1,0,0,0,0,0,0,0,1.5555555555555556,-0.1111111111111111,0.5555555555555556,0.5555555555555556,1
0,0.08,0.13541666666666666,0.18072289156626506,0.13924050632911392,0.8888888888888888,1.2222222222222223,1,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,-0.7777777777777778,0.2222222222222222,-0.3333333333333333,0.0,13
2,0.11,0.11458333333333333,0.12048192771084337,0.16455696202531644,1.2222222222222223,1.0,1,0,0,1,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0.1111111111111111,-0.2222222222222222,0.2222222222222222,-0.5555555555555556,-9
1,0.1,0.11458333333333333,0.13253012048192772,0.17721518987341772,1.0,0.8888888888888888,0,1,3,3,1,1,1,3,3,0,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.3333333333333333,0.1111111111111111,0.0,-10
2,0.15,0.1875,0.13253012048192772,0.10126582278481013,1.4444444444444444,1.8888888888888888,3,3,1,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,1.1111111111111112,-0.4444444444444444,-0.1111111111111111,8
0,0.04,0.16666666666666666,0.1566265060240964,0.20253164556962025,0.4444444444444444,1.0,1,0,1,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0,-1.0,0.0,-0.5555555555555556,-0.4444444444444444,12
1,0.15,0.23958333333333334,0.14457831325301204,0.10126582278481013,1.3333333333333333,2.4444444444444446,0,3,3,1,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0.3333333333333333,1.6666666666666667,-1.1111111111111112,-0.3333333333333333,-2
0,0.1,0.08333333333333333,0.13253012048192772,0.17721518987341772,1.2222222222222223,0.7777777777777778,1,3,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.6666666666666666,0.4444444444444444,0.0,-11
