match_api_id,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
2030135,2,0.02564102564102564,0.043478260869565216,0.10256410256410256,0.11688311688311688,0.5,0.5,1,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.8333333333333334,-0.6666666666666666,0.0,0.0,1
2030140,2,0.06837606837606838,0.05217391304347826,0.07692307692307693,0.14285714285714285,1.3333333333333333,1.5,3,1,3,0,0,3,3,1,1,3,0,0,0,0,0,0,0,0,0.3333333333333333,-0.8333333333333334,-0.16666666666666666,-0.16666666666666666,8
2030138,1,0.042735042735042736,0.043478260869565216,0.05128205128205128,0.11688311688311688,0.8333333333333334,0.5,3,1,1,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0.16666666666666666,-0.6666666666666666,0.3333333333333333,0.3333333333333333,5
2030141,0,0.03418803418803419,0.02608695652173913,0.0641025641025641,0.1038961038961039,0.8333333333333334,0.8333333333333334,1,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.8333333333333334,0.0,0.0,0
2030144,1,0.1282051282051282,0.05217391304347826,0.08974358974358974,0.1038961038961039,2.0,0.8571428571428571,0,3,3,0,3,3,1,3,1,1,0,0,0,0,0,0,0,0,1.1428571428571428,-0.2857142857142857,1.1428571428571428,0.7142857142857143,-7
2030149,1,0.03418803418803419,0.09565217391304348,0.15384615384615385,0.07792207792207792,0.42857142857142855,1.5714285714285714,1,1,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,-1.1428571428571428,0.7142857142857143,-1.1428571428571428,-1.0,-1
2030147,2,0.0,0.043478260869565216,0.038461538461538464,0.05194805194805195,0.42857142857142855,0.8571428571428571,0,1,1,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,-0.42857142857142855,0.14285714285714285,-0.42857142857142855,-0.42857142857142855,-3
2030150,0,0.05128205128205128,0.043478260869565216,0.1794871794871795,0.09090909090909091,1.2857142857142858,0.7142857142857143,1,3,3,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,-1.1428571428571428,-0.2857142857142857,0.5714285714285714,0.2857142857142857,-8
2030142,2,0.042735042735042736,0.09565217391304348,0.1282051282051282,0.09090909090909091,0.7142857142857143,2.142857142857143,3,1,1,0,1,3,1,3,3,3,0,0,0,0,1,0,0,0,-0.7142857142857143,0.5714285714285714,-1.4285714285714286,-1.1428571428571428,4
2030143,0,0.05128205128205128,0.06956521739130435,0.08974358974358974,0.07792207792207792,0.7142857142857143,1.2857142857142858,1,3,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,-0.14285714285714285,0.2857142857142857,-0.5714285714285714,-0.14285714285714285,0
2030148,2,0.042735042735042736,0.02608695652173913,0.11538461538461539,0.025974025974025976,0.5714285714285714,1.2857142857142858,0,1,1,3,1,3,1,0,3,0,0,0,0,0,0,0,0,0,-0.5714285714285714,0.14285714285714285,-0.7142857142857143,-0.5714285714285714,3
2030146,1,0.07692307692307693,0.12173913043478261,0.038461538461538464,0.012987012987012988,1.7142857142857142,2.0,1,3,3,1,3,0,3,3,3,3,0,0,0,0,1,0,0,0,0.8571428571428571,1.8571428571428572,-0.2857142857142857,-0.5714285714285714,1
2030145,2,0.042735042735042736,0.10434782608695652,0.15384615384615385,0.05194805194805195,0.42857142857142855,2.2857142857142856,1,0,1,0,0,3,3,3,3,3,0,0,0,0,1,1,0,0,-1.0,1.1428571428571428,-1.8571428571428572,-1.7142857142857142,8
2030151,0,0.05128205128205128,0.043478260869565216,0.1282051282051282,0.11688311688311688,1.0,1.1428571428571428,1,3,3,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,-0.5714285714285714,-0.5714285714285714,-0.14285714285714285,-0.14285714285714285,-7
2030152,2,0.10256410256410256,0.05217391304347826,0.11538461538461539,0.15584415584415584,1.875,0.875,1,3,1,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0.375,-0.75,1.0,0.375,-10
2030161,0,0.05982905982905983,0.06086956521739131,0.11538461538461539,0.2077922077922078,1.375,1.125,3,3,1,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,-0.25,-1.125,0.25,0.5,8
